DATE,PRCP,TMAX,TMIN,NROWS,MULT
2000,8133.0,53.63934426229508,-36.22950819672131,366,1.0
2001,7580.0,41.07397260273972,-52.93972602739726,365,0.9320054100577893
2002,4011.0,47.49589041095891,-52.391780821917806,365,0.529155672823219
2003,4763.0,52.397260273972606,-49.87397260273973,365,1.18748441785091
2004,6931.0,41.185792349726775,-54.62841530054645,366,1.4551753096787738
2005,5749.0,49.23287671232877,-49.30684931506849,365,0.8294618381185976
2006,6386.0,55.61643835616438,-44.04657534246575,365,1.1108018785875804
2007,5986.0,49.76438356164383,-45.35890410958904,365,0.9373629815220795
2008,5830.0,45.849726775956285,-49.55464480874317,366,0.973939191446709
2009,5317.0,44.298630136986304,-48.32876712328767,365,0.9120068610634648
2010,5162.0,28.112328767123287,-70.16164383561645,365,0.9708482226819635
2011,7605.0,55.16712328767123,-35.50684931506849,365,1.4732661759008137
2012,6283.0,29.879781420765028,-61.387978142076506,366,0.8261669953977646
2013,5779.0,-73.85555555555555,-188.67777777777775,365,0.9197835428935222
2014,4490.0,,,365,0.7769510295898945
2015,7055.0,,,365,1.5712694877505569
2016,5670.0,,,366,0.8036853295535081
2017,6467.0,,,365,1.1405643738977072
2018,4735.0,,,365,0.7321787536724911
2019,5428.0,,,365,1.1463569165786696
2020,6065.0,,,366,1.1173544583640382
2021,5237.0,,,365,0.8634789777411377
2022,6311.0,,,365,1.2050792438418942
2023,6504.0,,,365,1.0305815243226113
