DATE,PRCP,NROWS,MULT
2000,12372.0,366,1.0
2001,8383.0,365,0.6775784028451342
2002,10476.0,365,1.2496719551473219
2003,8873.0,365,0.846983581519664
2004,10375.0,366,1.1692775836808296
2005,9548.0,365,0.920289156626506
2006,13067.0,365,1.3685588604943444
2007,12638.0,365,0.9671692048672228
2008,12819.0,366,1.0143218863744263
2009,9993.0,365,0.7795459864263983
2010,10351.0,365,1.035825077554288
2011,12920.0,365,1.248188580813448
2012,12355.0,366,0.9562693498452013
2013,9152.0,365,0.7407527316875758
2014,11113.0,365,1.2142701048951048
2015,12242.0,365,1.10159272923603
2016,8476.0,366,0.6923705276915537
2017,11701.0,365,1.380486078338839
2018,7649.0,365,0.6537048115545679
2019,11596.0,365,1.5160151653810956
2020,12027.0,366,1.037167988961711
2021,10601.0,365,0.8814334414234639
2022,8907.0,365,0.8402037543627959
2023,12399.0,365,1.392051195688784
