DATE,PRCP,TMAX,TMIN,NROWS,MULT
2000,6716,132.19127516778522,75.16107382550335,306,1.0
2001,5426,104.07671232876712,49.68219178082192,365,0.8079213817748659
2002,6218,110.11780821917807,55.0027397260274,365,1.145963877626244
2003,5576,108.4,49.035616438356165,365,0.896751366999035
2004,5611,109.83333333333331,50.29508196721312,366,1.0062769010043042
2005,4078,112.47910863509748,53.49860724233983,365,0.7267866690429513
2006,7107,114.53972602739726,55.38356164383562,365,1.7427660617949976
2007,6796,87.42545454545454,42.15636363636364,365,0.9562403264387224
2008,5612,100.67666666666666,50.64666666666667,313,0.8257798705120659
2009,6599,110.84276729559748,57.9748427672956,365,1.1758731290092659
2010,6317,87.41095890410959,27.326027397260276,365,0.9572662524624943
2011,5969,110.64931506849317,53.50958904109589,365,0.9449105588095615
2012,7805,103.4153005464481,48.08743169398907,366,1.3075892109231027
2013,5216,107.77808219178084,46.89315068493151,365,0.6682895579756566
2014,7057,120.13972602739726,64.11780821917809,365,1.35295245398773
2015,6093,116.0958904109589,60.27945205479452,365,0.8633980444948278
2016,4353,113.0846994535519,55.66939890710383,366,0.7144263909404235
2017,4910,112.53698630136986,55.227397260273975,365,1.1279577303009418
2018,4036,119.93972602739726,58.72328767123288,365,0.8219959266802443
2019,6122,116.49157303370788,58.67134831460674,365,1.5168483647175421
2020,6248,127.23224043715848,69.2431693989071,366,1.0205815093106827
2021,6156,114.30410958904108,56.298630136986304,365,0.9852752880921894
2022,4740,122.0027397260274,61.02465753424657,365,0.7699805068226121
2023,7477,110.89355742296918,54.0,365,1.5774261603375528
