DATE,PRCP,NROWS,MULT
2000,10911.0,366,1.0
2001,9331.0,365,0.8551920080652552
2002,8322.0,365,0.8918658235987569
2003,11341.0,365,1.3627733717856285
2004,10779.0,366,0.9504452870117274
2005,12232.0,364,1.1347991464885425
2006,10771.0,365,0.8805591890124265
2007,13218.0,365,1.2271841054683874
2008,11591.0,366,0.8769102738689666
2009,9837.0,365,0.8486756966612027
2010,8016.0,365,0.8148825861543153
2011,17493.0,365,2.1822604790419162
2012,10698.0,366,0.6115589092779969
2013,10718.0,365,1.001869508319312
2014,10730.0,365,1.0011196118678858
2015,13711.0,365,1.2778191985088536
2016,10426.0,366,0.7604113485522573
2017,11631.0,365,1.115576443506618
2018,11891.0,365,1.0223540538216835
2019,9874.0,365,0.8303759145572281
2020,12165.0,366,1.232023496050233
2021,8358.0,365,0.6870530209617756
2022,11346.0,365,1.3575017946877244
2023,11540.0,365,1.0170985369293144
