DATE,PRCP,NROWS
1998,0.0,1
2005,2120.0,121
2006,4185.0,87
2007,2619.0,360
2008,2400.0,363
2009,2154.0,353
2010,2072.0,360
2011,1740.0,361
2012,1293.0,348
2013,2724.0,362
2014,2346.0,363
2015,3091.0,359
2016,2161.0,365
2017,2025.0,319
2018,2881.0,363
2019,2863.0,312
2020,1727.0,248
2021,2062.0,355
2022,2416.0,119
2023,1525.0,228
2024,1885.0,170
