DATE,PRCP,NROWS
1998,0.0,1
2013,5030.0,198
2014,9619.0,270
2015,8411.0,197
2016,5876.0,141
2017,81.0,6
2018,2517.0,28
2019,8131.0,182
2020,313.0,3
2021,1823.0,29
