DATE,PRCP,NROWS
1998,0.0,1
2010,5876.0,127
2011,7653.0,272
2012,7412.0,354
2013,7080.0,354
2014,8492.0,307
2015,0.0,3
2016,9991.0,61
2017,7222.0,68
2018,7167.0,82
2019,9617.0,80
2020,5186.0,65
2021,4328.0,128
2022,5079.0,100
2023,4129.0,45
2024,5957.0,49
