DATE,PRCP,NROWS
1998,0.0,1
2008,8550.0,258
2009,8986.0,307
2010,8480.0,306
2011,8051.0,291
2012,5717.0,273
2013,11203.0,318
2014,7336.0,299
2015,8621.0,288
2016,6499.0,275
2017,9981.0,308
2018,8874.0,288
2019,11870.0,316
2020,5631.0,201
