DATE,PRCP,NROWS
1998,0.0,1
2008,860.0,63
2009,3285.0,316
2010,5358.0,304
2011,2716.0,322
2012,3160.0,344
2013,720.0,347
2014,2558.0,347
2015,3013.0,359
2016,3886.0,361
2017,4148.0,51
2018,3262.0,326
2019,3769.0,352
2020,1129.0,282
