DATE,PRCP,NROWS
1998,0.0,1
2009,8784.0,204
2010,12895.0,340
2011,14904.0,342
2012,12072.0,339
2013,16823.0,354
2014,12071.0,349
2015,17609.0,355
2016,10816.0,340
2017,16856.0,341
2018,17144.0,317
2019,20742.0,362
2020,17217.0,343
2021,12813.0,332
2022,14084.0,340
2023,12757.0,348
2024,10511.0,279
