DATE,PRCP,NROWS
1946,3477.0,153
1947,4034.0,287
1948,3958.0,366
1949,6232.0,358
1950,6598.0,365
1951,4360.0,365
1952,3539.0,366
1953,3368.0,365
1954,3291.0,365
1955,5066.0,365
1956,2764.0,366
1957,7868.0,365
1958,4954.0,365
1959,6367.0,365
1960,7417.0,365
1961,6163.0,365
1962,6866.0,365
1963,4673.0,365
1964,4302.0,336
1965,4604.0,365
1966,4440.0,365
1967,3680.0,335
1968,5872.0,366
1969,4186.0,365
1970,3525.0,365
1971,5441.0,306
1972,6216.0,335
1973,7239.0,365
1974,6181.0,334
1975,2302.0,243
1976,1703.0,122
1977,4751.0,365
1978,4498.0,365
1979,6076.0,365
1980,4061.0,366
1981,5155.0,365
1982,4374.0,362
1983,5558.0,364
1984,4719.0,366
1985,6947.0,365
1986,2972.0,122
1987,5270.0,362
1988,4907.0,333
1989,5832.0,334
1990,5094.0,364
1991,6166.0,365
1992,6431.0,274
1993,4693.0,334
1994,5740.0,340
1995,6842.0,334
1996,4257.0,365
1997,9974.0,362
1998,3445.0,365
1999,6314.0,365
2000,5564.0,366
2001,4963.0,365
2002,5054.0,365
2003,6882.0,365
2004,9381.0,366
2005,4732.0,365
2006,4579.0,365
2007,5768.0,365
2008,7072.0,366
2009,4264.0,365
2010,7464.0,363
2011,2114.0,282
2012,5248.0,366
2013,5048.0,365
2014,4749.0,365
2015,8872.0,365
2016,5294.0,366
2017,7678.0,365
2018,6412.0,365
2019,5247.0,365
2020,2935.0,366
2021,5065.0,365
2022,49.0,68
