DATE,PRCP,NROWS
1951,201.0,29
1952,586.0,242
1953,4058.0,365
1954,2467.0,335
1955,3722.0,365
1956,4090.0,366
1957,5261.0,364
1958,3395.0,365
1959,3526.0,365
1960,3759.0,366
1961,3347.0,365
1962,6779.0,365
1963,5004.0,365
1964,4045.0,366
1965,5413.0,365
1966,3911.0,365
1967,5152.0,365
1968,3400.0,366
1969,3638.0,365
1970,4816.0,365
1971,6267.0,365
1972,4337.0,366
1973,3821.0,365
1974,3457.0,365
1975,4610.0,365
1976,4908.0,366
1977,4767.0,365
1978,5298.0,365
1979,3885.0,365
1980,2928.0,366
1981,3262.0,365
1982,6145.0,365
1983,3525.0,365
1984,4575.0,366
1985,2518.0,365
1986,5042.0,365
1987,3162.0,365
1988,1999.0,366
1989,4559.0,365
1990,2535.0,365
1991,4210.0,365
1992,3673.0,366
1993,4787.0,365
1994,3032.0,365
1995,5863.0,365
1996,5354.0,366
1997,3725.0,365
1998,5887.0,365
1999,4133.0,365
2000,3714.0,366
2001,4019.0,334
2002,1903.0,272
2003,3562.0,365
2004,3912.0,366
2005,2450.0,334
2006,3623.0,365
2007,3897.0,365
2008,5449.0,366
2009,3612.0,365
2010,3869.0,337
2011,4918.0,334
2012,1702.0,275
2013,5659.0,365
2014,4669.0,365
2015,4640.0,365
2016,2745.0,366
2017,3201.0,365
2018,3763.0,365
2019,6238.0,365
2020,2490.0,366
2021,2521.0,365
2022,4084.0,365
2023,3798.0,365
2024,2815.0,296
