DATE,PRCP,NROWS
1998,0.0,1
2010,3391.0,186
2011,3220.0,255
2012,2924.0,225
2013,3370.0,66
2014,64.0,2
2016,0.0,1
2017,2613.0,266
2018,5199.0,335
2019,5236.0,357
2020,3201.0,348
2021,3647.0,346
2022,2985.0,351
2023,3659.0,333
2024,2154.0,284
