DATE,PRCP,NROWS
1998,0.0,1
2010,3238.0,58
2011,6646.0,119
2015,2446.0,66
2016,4115.0,121
2017,145.0,2
2019,9073.0,191
2020,7014.0,199
2021,1266.0,78
