DATE,PRCP,NROWS
1998,0.0,1
2017,7592.0,168
2018,14804.0,208
2019,16458.0,183
2020,15819.0,268
2021,18648.0,355
2022,13750.0,334
2023,12730.0,360
2024,11882.0,292
