DATE,PRCP,NROWS
1998,0.0,1
2007,1299.0,122
2008,1280.0,177
2009,1555.0,162
2010,1823.0,208
2011,1750.0,294
2012,1994.0,313
2013,2319.0,293
2014,2470.0,299
2015,3517.0,239
2016,1907.0,230
2017,1935.0,92
2018,1178.0,30
2019,1469.0,64
2020,1008.0,90
2021,2177.0,43
2022,1023.0,58
2023,793.0,42
2024,1632.0,31
