DATE,PRCP,NROWS
1998,0.0,1
2016,881.0,51
2017,4710.0,269
2018,10636.0,281
2019,6390.0,342
2020,5525.0,364
2021,11551.0,357
2022,7069.0,361
2023,7150.0,348
2024,9919.0,288
