DATE,PRCP,NROWS
1998,0.0,1
2012,2424.0,64
2013,3553.0,29
2014,980.0,15
2015,9457.0,97
2016,3198.0,48
2017,607.0,2
2018,8227.0,112
2019,9510.0,164
2020,9257.0,102
2021,1615.0,25
2022,94.0,3
