DATE,PRCP,NROWS
1986,10068.0,343
1987,10062.0,364
1988,7450.0,366
1989,8342.0,365
1990,9583.0,365
1991,9952.0,365
1992,9486.0,366
1993,7772.0,365
1994,7099.0,365
1995,8750.0,365
1996,9913.0,366
1997,8140.0,365
1998,7496.0,365
1999,7717.0,365
2000,9330.0,365
2001,5192.0,365
2002,7738.0,365
2003,5198.0,365
2004,8570.0,366
2005,5196.0,334
2009,3368.0,153
2010,6356.0,365
2011,6842.0,353
2012,4709.0,187
2013,8128.0,284
2014,5839.0,365
2015,12311.0,365
2016,5704.0,366
2017,9624.0,365
2018,7371.0,287
2019,9183.0,258
2020,1880.0,102
