DATE,PRCP,NROWS
1951,1900.0,161
1952,2541.0,366
1953,3412.0,365
1954,3866.0,365
1955,2727.0,365
1956,1721.0,366
1957,2504.0,365
1958,1851.0,365
1959,1856.0,365
1960,1336.0,328
1961,2520.0,365
1962,3436.0,365
1963,2462.0,365
1964,2086.0,366
1965,2876.0,365
1966,2675.0,364
1967,2000.0,365
1968,2001.0,366
1969,2832.0,365
1970,2170.0,334
1971,1818.0,365
1972,2478.0,366
1973,2401.0,365
1974,3530.0,365
1975,3006.0,365
1976,3016.0,366
1977,2188.0,365
1978,3179.0,365
1979,2469.0,365
1980,2064.0,366
1981,2300.0,365
1982,2940.0,364
1983,2310.0,364
1984,1651.0,366
1985,2669.0,365
1986,4310.0,364
1987,2254.0,364
1988,2180.0,337
1989,2954.0,365
1990,2532.0,365
1991,4434.0,354
1992,2545.0,366
1993,4135.0,365
1994,2131.0,365
1995,2521.0,335
1996,2466.0,335
1997,3127.0,365
1998,3584.0,365
1999,2968.0,365
2000,3142.0,366
2001,2311.0,365
2002,2962.0,365
2003,2805.0,334
2004,3693.0,336
2005,2894.0,335
2006,2707.0,365
2007,2648.0,365
2008,2880.0,366
2009,1883.0,245
2010,4185.0,337
2011,3810.0,97
2012,3018.0,132
2013,2495.0,364
2014,3778.0,365
2015,2377.0,342
2016,5080.0,366
2017,1370.0,365
2018,2923.0,362
2019,3718.0,361
2020,2129.0,352
2021,1909.0,365
2022,2182.0,365
2023,2158.0,336
2024,2293.0,258
