DATE,PRCP,NROWS
1998,0.0,1
2006,6767.0,274
2007,12339.0,327
2008,13326.0,334
2009,15398.0,342
2010,9741.0,343
2011,9677.0,351
2012,10032.0,364
2013,12782.0,358
2014,8077.0,336
2015,13285.0,359
2016,9372.0,353
2017,12187.0,356
2018,10185.0,362
2019,16202.0,364
2020,11311.0,322
2021,10617.0,357
2022,7886.0,306
2023,6561.0,313
2024,6355.0,213
