DATE,PRCP,NROWS
1998,0.0,1
2007,1728.0,120
2008,8768.0,366
2009,8927.0,365
2010,8666.0,365
2011,8216.0,365
2012,7021.0,366
2013,10184.0,363
2014,8680.0,365
2015,9267.0,171
2016,10575.0,100
2017,8792.0,91
2018,10809.0,103
2019,11649.0,91
2020,9077.0,76
2021,7111.0,62
2022,8344.0,81
2023,5559.0,69
2024,8516.0,60
