DATE,PRCP,NROWS
1998,0.0,1
2005,3995.0,304
2006,2871.0,363
2007,3627.0,365
2008,4180.0,366
2009,4927.0,304
2010,3744.0,344
2011,4795.0,362
2012,2211.0,355
2013,4854.0,356
2014,4397.0,351
2015,4405.0,336
2016,2390.0,324
2017,3969.0,352
2018,2901.0,351
2019,3925.0,358
2020,2748.0,333
2021,3036.0,338
2022,2851.0,287
