DATE,PRCP,NROWS
1998,76.0,1
2010,4044.0,72
2011,1512.0,43
2012,2428.0,45
2013,3601.0,48
2014,3949.0,53
2015,4769.0,76
2016,4751.0,57
2017,2859.0,42
2018,3359.0,50
2019,4803.0,53
2020,1939.0,35
2021,3435.0,52
2022,4253.0,69
2023,2253.0,46
2024,3455.0,52
