DATE,PRCP,NROWS
1998,0.0,1
2015,975.0,223
2016,2329.0,336
2017,1704.0,332
2018,1295.0,320
2019,3947.0,351
2020,1567.0,342
2021,1444.0,347
2022,1179.0,276
2023,1067.0,80
2024,43.0,3
