DATE,PRCP,NROWS
1971,2110.0,92
1972,5259.0,183
1973,9565.0,365
1974,4783.0,365
1975,4650.0,334
1976,4025.0,244
1977,870.0,30
1978,4922.0,275
1979,5963.0,365
1980,4425.0,366
1981,6506.0,365
1982,3500.0,363
1983,695.0,90
1984,1572.0,92
1985,5871.0,365
1986,6504.0,365
1987,6728.0,365
1988,3775.0,366
1989,5424.0,365
1990,3755.0,365
1991,4091.0,365
1992,6178.0,366
1993,6409.0,364
1994,4414.0,365
1995,6486.0,365
1996,8351.0,366
1997,6376.0,365
1998,5570.0,365
1999,6285.0,365
2000,5647.0,366
2001,4565.0,365
2002,4194.0,365
2003,4993.0,365
2004,5593.0,366
2005,5687.0,365
2006,6498.0,365
2007,7087.0,365
2008,6338.0,366
2009,6070.0,365
2010,5550.0,365
2011,3582.0,294
2012,5233.0,208
2013,5658.0,363
2014,6563.0,365
2015,7168.0,365
2016,6146.0,366
2017,6550.0,365
2018,8183.0,365
2019,6350.0,362
2020,6805.0,363
2021,6304.0,362
2022,3037.0,361
2023,4190.0,358
2024,5081.0,290
