DATE,PRCP,NROWS
1950,1114.0,160
1951,4987.0,365
1952,2474.0,366
1953,4306.0,365
1954,3607.0,273
1955,4217.0,365
1956,4153.0,366
1957,2998.0,365
1958,2777.0,365
1959,2637.0,365
1960,2747.0,366
1961,3439.0,365
1962,4516.0,365
1963,3420.0,365
1964,3536.0,366
1965,4475.0,365
1966,4606.0,365
1967,1430.0,183
1968,3415.0,366
1969,3617.0,365
1970,3713.0,365
1971,4471.0,334
1972,4947.0,366
1973,3549.0,365
1974,2848.0,365
1975,4908.0,365
1976,3523.0,366
1977,5842.0,365
1978,4290.0,365
1979,3373.0,365
1980,3398.0,366
1981,4163.0,365
1982,5791.0,365
1983,4065.0,365
1984,4353.0,364
1985,3404.0,365
1986,6714.0,365
1987,3751.0,365
1988,2645.0,365
1989,3925.0,365
1990,3166.0,365
1991,3572.0,365
1992,4526.0,366
1993,5831.0,365
1994,4460.0,365
1995,5264.0,365
1996,4822.0,366
1997,3627.0,365
1998,4071.0,365
1999,5069.0,365
2000,4183.0,366
2001,3795.0,365
2002,2027.0,365
2003,2823.0,365
2004,3330.0,366
2005,4379.0,365
2006,2947.0,365
2007,6191.0,365
2008,5654.0,366
2009,5010.0,365
2010,5284.0,365
2011,4890.0,365
2012,3126.0,366
2013,6775.0,365
2014,3792.0,363
2015,4499.0,365
2016,4686.0,366
2017,3311.0,365
2018,4032.0,365
2019,6080.0,365
2020,2154.0,366
2021,4376.0,365
2022,3041.0,335
2023,6038.0,365
2024,2847.0,246
