DATE,PRCP,NROWS
1998,0.0,1
2000,0.0,1
2007,814.0,114
2008,3950.0,363
2009,3138.0,364
2010,2750.0,361
2011,1326.0,189
2012,1440.0,284
2013,3301.0,233
2014,4778.0,245
2015,3761.0,282
2016,2695.0,190
2017,4075.0,345
2018,2530.0,311
2019,2417.0,325
2020,1651.0,293
2021,4220.0,280
2022,3596.0,285
2023,1759.0,282
2024,1246.0,254
