DATE,PRCP,NROWS
1954,132.0,30
1955,6879.0,365
1956,4707.0,366
1957,10373.0,365
1958,10456.0,364
1959,8890.0,337
1960,7278.0,305
1961,10305.0,365
1962,9161.0,365
1963,5530.0,365
1964,8470.0,366
1965,10962.0,364
1966,5852.0,334
1967,9911.0,364
1968,10340.0,366
1969,8736.0,337
1970,8369.0,365
1971,7256.0,365
1972,10207.0,366
1973,14288.0,365
1974,6641.0,365
1975,9732.0,365
1976,6127.0,366
1977,10763.0,365
1978,8801.0,365
1979,8199.0,364
1980,7332.0,366
1981,9068.0,365
1982,10556.0,364
1983,8940.0,365
1984,10374.0,366
1985,9884.0,334
1986,10881.0,365
1987,8808.0,365
1988,5730.0,365
1989,8827.0,365
1990,8489.0,365
1991,6842.0,365
1992,9345.0,366
1993,12783.0,363
1994,5998.0,362
1995,10577.0,365
1996,8355.0,364
1997,6354.0,364
1998,9754.0,365
1999,10179.0,365
2000,6433.0,366
2001,9722.0,365
2002,6475.0,365
2003,7240.0,365
2004,7344.0,336
2005,7778.0,332
2007,1889.0,122
2008,8289.0,366
2009,8333.0,365
2010,8105.0,334
2011,7331.0,114
2012,3936.0,36
2013,3776.0,29
2014,4767.0,44
2015,3837.0,47
2016,4202.0,139
2017,818.0,278
2018,1524.0,246
2019,1564.0,174
2020,1733.0,295
2021,1028.0,179
2022,656.0,217
2023,889.0,133
2024,300.0,3
