DATE,PRCP,NROWS,MULT
2000,2027.0,202,1.0
2001,3089.0,218,1.5239269856931426
2002,2219.0,185,0.7183554548397539
2003,4041.0,182,1.8210905813429472
2004,3733.0,265,0.9237812422667656
2005,4371.0,347,1.1709081167961426
2006,3038.0,356,0.6950354609929078
2007,3601.0,345,1.185319289005925
2008,3285.0,361,0.9122465981671758
2009,5225.0,346,1.5905631659056316
2010,4030.0,350,0.7712918660287081
2011,4099.0,356,1.01712158808933
2012,2601.0,320,0.6345450109782874
2013,3590.0,346,1.380238369857747
2014,4945.0,363,1.3774373259052926
2015,5140.0,351,1.0394337714863497
2016,3282.0,361,0.6385214007782101
2017,4563.0,364,1.3903107861060329
2018,4254.0,350,0.9322813938198553
2019,4302.0,360,1.0112834978843441
2020,3130.0,366,0.7275685727568573
2021,3837.0,363,1.2258785942492012
2022,3468.0,355,0.9038311180609852
2023,4110.0,289,1.185121107266436
