DATE,PRCP,NROWS,MULT
2000,11147.0,365,1.0
2001,10490.0,365,0.9410603749887863
2002,11134.0,365,1.0613918017159198
2003,15508.0,365,1.3928507275013473
2004,12915.0,366,0.8327959762703121
2005,13242.0,365,1.0253193960511033
2006,14293.0,365,1.0793686754266727
2007,12508.0,365,0.8751136920170713
2008,12937.0,366,1.034298049248481
2009,14013.0,365,1.083172296513875
2010,11970.0,365,0.8542068079640334
2011,18737.0,365,1.565329991645781
2012,10506.0,366,0.5607087580722634
2013,12819.0,365,1.2201599086236437
2014,12390.0,365,0.9665340510180201
2015,11332.0,365,0.9146085552865214
2016,10295.0,366,0.9084892340275327
2017,11302.0,365,1.0978144730451675
2018,16318.0,362,1.4438152539373563
2019,14112.0,365,0.864811864199044
2020,13767.0,366,0.9755527210884354
2021,12646.0,365,0.9185734001598024
2022,13217.0,365,1.0451526174284358
2023,13616.0,365,1.0301883937353409
