DATE,PRCP,TMAX,TMIN,NROWS,MULT
2000,10022.0,172.31967213114754,55.53278688524591,366,1.0
2001,6988.0,182.7013698630137,57.83013698630137,365,0.6972660147675115
2002,10797.0,189.56164383561645,67.87945205479453,365,1.5450772753291357
2003,12911.0,170.1041095890411,60.23013698630137,365,1.195795128276373
2004,8723.0,175.21857923497268,63.54918032786885,366,0.6756254356750058
2005,9722.0,178.43287671232878,60.53972602739726,365,1.1145248194428523
2006,10139.0,190.04109589041096,68.12054794520547,365,1.0428924089693479
2007,9608.0,185.3506849315069,65.65753424657534,365,0.9476279712003156
2008,10478.0,188.8551912568306,68.73224043715847,366,1.0905495420482931
2009,13629.0,174.97808219178083,67.12328767123287,365,1.3007253292613095
2010,8528.0,186.9945205479452,69.69315068493151,365,0.6257245579279478
2011,13628.0,190.18508287292815,74.59116022099448,365,1.598030018761726
2012,10360.0,194.22222222222223,77.04722222222222,366,0.7601995890813033
2013,11788.0,180.22190201729103,66.77167630057804,365,1.1378378378378378
2014,10912.0,173.21823204419888,56.93388429752066,365,0.9256871394638616
2015,12431.0,190.75920679886684,72.1590909090909,365,1.1392045454545454
2016,9627.0,190.775956284153,71.69505494505495,366,0.7744348805405841
2017,11304.0,191.8186813186813,79.28571428571429,365,1.1741975693362419
2018,13735.0,184.3342618384401,75.4112676056338,365,1.2150566171266808
2019,10299.0,191.545197740113,75.78813559322033,364,0.7498361849290135
2020,12775.0,199.4821428571429,84.02694610778443,337,1.240411690455384
2021,8966.0,193.25690607734808,76.2292817679558,365,0.701839530332681
2022,9650.0,189.17857142857144,65.70054945054945,364,1.076288199866161
2023,11685.0,195.72328767123287,72.11506849315069,365,1.210880829015544
