DATE,PRCP,TMAX,TMIN,NROWS,MULT
2000,13497.0,136.11748633879782,68.23770491803279,366,1.0
2001,9935.0,128.1795665634675,54.28086419753087,365,0.736089501370675
2002,12275.0,143.52785923753666,72.49266862170089,365,1.2355309511826875
2003,8771.0,143.4355300859599,66.52857142857142,365,0.7145417515274949
2004,8370.0,150.71532846715328,78.7919708029197,275,0.954281153802303
2005,8344.0,143.7013698630137,72.12054794520547,365,0.9968936678614098
2006,4482.0,107.05960264900662,37.37086092715232,151,0.5371524448705657
2007,2123.0,99.88709677419357,34.49180327868852,62,0.4736724676483713
2008,2417.0,103.18333333333334,28.15,60,1.1384832783796515
2009,6420.0,155.1037037037037,82.63197026022304,271,2.656185353744311
2010,8628.0,127.51506849315068,50.11506849315069,365,1.3439252336448597
2011,12598.0,143.3232876712329,73.03013698630137,365,1.4601298099211868
2012,13440.0,133.50819672131146,63.78688524590164,366,1.0668360057151929
2013,7678.0,134.27945205479452,62.84931506849315,365,0.5712797619047619
2014,9332.0,146.3232876712329,74.95068493150686,365,1.2154206824693932
2015,13063.0,139.9945205479452,66.4876712328767,365,1.399807115302186
2016,10612.0,141.0109589041096,68.55191256830601,366,0.8123708183418816
2017,12076.0,,,365,1.1379570297776103
2018,10068.0,220.5,96.6,365,0.8337197747598543
2019,12730.0,114.97345132743362,53.81981981981982,365,1.2644020659515296
2020,14236.0,143.85635359116023,70.92265193370166,366,1.1183032207384132
2021,12394.0,140.2219178082192,67.14520547945206,365,0.8706097218319753
2022,10086.0,149.80833333333334,73.925,365,0.8137808617072777
2023,13504.0,147.8931506849315,77.07671232876713,365,1.338885583977791
