DATE,PRCP,TMAX,NROWS,MULT
2000,10026.0,,366,1.0
2001,9625.0,,365,0.9600039896269699
2002,8546.0,,365,0.8878961038961038
2003,6149.0,,365,0.7195179031125672
2004,11951.0,,366,1.9435680598471297
2005,6208.0,,365,0.5194544389590829
2006,7655.0,,365,1.2330863402061856
2007,13538.0,,365,1.7685173089483996
2008,4745.0,,366,0.35049490323533755
2009,10588.0,,365,2.231401475237092
2010,9934.0,,365,0.938231960710238
2011,4881.0,,365,0.4913428628951077
2012,6883.0,,366,1.4101618520794919
2013,9057.0,,365,1.3158506465204125
2014,5489.0,,365,0.6060505686209562
2015,10701.0,,365,1.9495354345053744
2016,10502.0,,366,0.9814036071395197
2017,7437.0,,365,0.7081508284136355
2018,8856.0,,273,1.190802743041549
2019,7215.0,,272,0.8147018970189702
2020,5933.0,,304,0.8223146223146223
2021,2780.0,,146,0.4685656497556043
2022,3323.0,,183,1.1953237410071942
2023,178.0,,31,0.05356605476978634
