DATE,PRCP,NROWS
1973,4842.0,244
1974,3995.0,361
1975,5385.0,365
1976,3145.0,335
1977,5615.0,363
1978,5214.0,365
1979,4547.0,365
1980,5863.0,366
1981,4819.0,365
1982,5264.0,364
1983,4456.0,365
1984,5535.0,365
1985,5345.0,358
1986,5308.0,360
1987,5329.0,363
1988,4049.0,365
1989,5348.0,363
1990,4807.0,365
1991,7377.0,362
1992,5144.0,366
1993,5384.0,365
1994,4919.0,364
1995,6124.0,365
1996,5294.0,362
1997,5094.0,362
1998,5142.0,364
1999,5340.0,365
2000,6986.0,366
2001,5694.0,365
2002,5032.0,365
2003,4828.0,365
2004,5948.0,366
2005,5018.0,365
2006,5162.0,365
2007,4080.0,336
2008,1478.0,61
2009,912.0,52
2010,1242.0,68
2011,990.0,58
2012,1106.0,46
2013,1088.0,28
2014,548.0,24
2015,1488.0,60
2016,1832.0,57
2017,1184.0,33
2018,1242.0,36
2019,1958.0,58
2020,918.0,44
2021,1138.0,36
2022,2328.0,51
2023,746.0,39
2024,172.0,15
