DATE,PRCP,NROWS
1983,3625.0,202
1984,3833.0,366
1985,2681.0,365
1986,4600.0,365
1987,2968.0,361
1988,2520.0,336
1989,2728.0,304
1990,2214.0,259
1991,1831.0,215
1992,2670.0,274
1993,4742.0,364
1994,4620.0,361
1995,2818.0,365
1996,4262.0,366
1997,3286.0,362
1998,2972.0,365
1999,5726.0,365
2000,3700.0,366
2001,2140.0,359
2002,3060.0,363
2003,3070.0,363
2004,4182.0,366
2005,5884.0,365
2006,4617.0,365
2007,3538.0,334
2008,3584.0,333
2009,2670.0,365
2010,5409.0,362
2011,3235.0,355
2012,5603.0,359
2013,3644.0,357
2014,4816.0,347
2015,3261.0,363
2016,5046.0,341
2017,3493.0,342
2018,3869.0,365
2019,3597.0,365
2020,4003.0,366
2021,2649.0,365
2022,4505.0,365
2023,2282.0,365
2024,726.0,119
