DATE,PRCP,NROWS
1970,2579.0,184
1971,6046.0,365
1972,4773.0,366
1973,6010.0,365
1974,5030.0,365
1975,6541.0,364
1976,3512.0,366
1977,5972.0,365
1978,5349.0,365
1979,4695.0,365
1980,4377.0,366
1981,4367.0,334
1982,4428.0,303
1983,2931.0,357
1984,5644.0,362
1985,4841.0,357
1986,5102.0,359
1987,4825.0,363
1988,2943.0,355
1989,4475.0,361
1990,4348.0,363
1991,3246.0,329
1992,3928.0,357
1993,5013.0,365
1994,4867.0,364
1995,5126.0,365
1996,4991.0,334
1997,4160.0,364
1998,4479.0,361
1999,4088.0,334
2000,8077.0,366
2001,4360.0,365
2002,4689.0,364
2003,4867.0,365
2004,6055.0,366
2005,6954.0,365
2006,4214.0,365
2007,3946.0,334
2008,3862.0,105
2009,3275.0,131
2010,5639.0,309
2011,3675.0,303
2012,4102.0,300
2013,5640.0,296
2014,5890.0,281
2015,5159.0,268
2016,3590.0,225
2017,2709.0,129
2018,3533.0,81
2019,4406.0,78
2020,3090.0,116
2021,2480.0,160
2022,6532.0,234
2023,2961.0,185
2024,1266.0,101
