DATE,PRCP,NROWS
1962,4585.0,180
1963,3352.0,212
1964,9013.0,337
1965,8864.0,334
1966,8941.0,365
1967,7947.0,337
1968,9137.0,334
1969,9323.0,365
1970,8383.0,365
1971,6597.0,362
1972,9385.0,366
1973,9689.0,337
1974,9266.0,365
1975,10192.0,365
1976,9970.0,366
1977,12112.0,365
1978,9360.0,365
1979,10713.0,365
1980,9740.0,366
1981,10436.0,365
1982,10980.0,365
1983,11363.0,365
1984,11383.0,366
1985,10702.0,362
1986,8417.0,365
1987,8211.0,363
1988,9104.0,362
1989,7588.0,365
1990,12094.0,365
1991,8393.0,364
1992,12373.0,365
1993,8202.0,362
1994,10223.0,363
1995,10474.0,365
1996,11558.0,359
1997,9944.0,361
1998,5698.0,358
1999,7280.0,359
2000,9959.0,363
2001,7221.0,361
2002,7737.0,363
2003,9423.0,362
2004,8835.0,363
2005,8404.0,362
2006,11754.0,365
2007,6759.0,365
2008,9948.0,335
2009,10252.0,361
2010,8496.0,365
2011,12801.0,365
2012,7914.0,364
2013,11662.0,365
2014,10025.0,365
2015,8411.0,363
2016,8420.0,366
2017,9428.0,358
2018,10409.0,363
2019,11201.0,349
2020,8904.0,362
2021,10041.0,361
2022,7316.0,350
2023,8926.0,325
2024,3206.0,98
