DATE,PRCP,NROWS
1977,7855.0,170
1978,9730.0,365
1979,16512.0,365
1980,11541.0,366
1981,14098.0,365
1982,9952.0,364
1983,11684.0,365
1984,11642.0,366
1985,11828.0,364
1986,11928.0,363
1987,12002.0,365
1988,12527.0,366
1989,11992.0,365
1990,13547.0,365
1991,12958.0,365
1992,10239.0,366
1993,12779.0,365
1994,11849.0,364
1995,10155.0,361
1996,13453.0,366
1997,8968.0,359
1998,10256.0,365
1999,9876.0,364
2000,9086.0,357
2001,8228.0,361
2002,10332.0,317
2003,9139.0,349
2004,8029.0,350
2005,12990.0,356
2006,1470.0,55
2008,8873.0,275
2010,3224.0,61
2011,5100.0,154
2012,7726.0,285
2016,9522.0,153
2017,9566.0,225
2018,9506.0,306
2019,11820.0,229
2020,9130.0,304
2021,6759.0,200
