DATE,PRCP,TMAX,TMIN,NROWS
1939,1939.0,133.23529411764707,-3.9934210526315788,153
1940,4459.0,105.2986301369863,-31.97814207650273,366
1941,4594.0,114.68888888888888,-27.344444444444445,365
1942,7622.0,98.85479452054794,-35.394520547945206,365
1943,4788.0,102.52876712328766,-41.19178082191781,365
1944,5447.0,109.49180327868852,-31.295081967213115,366
1945,5960.0,90.4904109589041,-45.21095890410959,365
1946,6593.0,101.87709497206704,-34.07242339832869,365
1947,7289.0,95.0415512465374,-38.21883656509695,365
1948,6348.0,89.96703296703296,-46.879120879120876,366
1949,5306.0,95.6594427244582,-51.916408668730654,365
1950,6576.0,73.8486646884273,-64.62790697674419,365
1951,10488.0,72.96561604584527,-59.8419540229885,350
1952,5611.0,105.10958904109589,-35.41095890410959,366
1953,7591.0,100.49147727272727,-22.606232294617563,354
1954,7697.0,82.61666666666666,-42.89196675900277,365
1955,5212.0,77.23268698060942,-55.54570637119114,363
1956,5676.0,91.83701657458563,-37.78453038674033,366
1957,6550.0,89.09116022099448,-41.32596685082873,365
1958,6634.0,105.87087912087912,-25.14010989010989,365
1959,6437.0,89.6978021978022,-40.09366391184573,365
1960,4495.0,98.93169398907104,-33.511049723756905,366
1961,7678.0,99.59116022099448,-27.750819672131147,365
1962,5164.0,100.6027397260274,-36.035616438356165,365
1963,6708.0,82.31666666666666,-50.8943894389439,365
1964,4615.0,83.68032786885246,-44.983561643835614,366
1965,9609.0,85.18904109589042,-42.3041095890411,365
1966,6070.0,92.98356164383561,-34.09041095890411,365
1967,5262.0,104.07123287671233,-33.73150684931507,365
1968,7292.0,87.78415300546447,-36.1448087431694,366
1969,5836.0,90.50974930362116,-45.23529411764706,365
1970,4854.0,91.89310344827587,-46.786821705426355,365
1971,6282.0,94.45045045045045,-33.271875,365
1972,7804.0,78.67123287671232,-42.31693989071038,366
1973,6190.0,86.23961661341853,-31.32484076433121,334
1974,7509.0,98.95054945054945,-21.953168044077135,365
1975,6190.0,81.90958904109588,-37.4532967032967,365
1976,5481.0,103.97222222222223,-18.323119777158773,366
1977,5044.0,118.82838283828383,-8.937086092715232,304
1978,6603.0,83.92876712328767,-35.846575342465755,365
1979,4873.0,93.91780821917808,-37.87671232876713,365
1980,7161.0,97.5068493150685,-29.002732240437158,366
1981,6130.0,108.58725761772853,-18.375,365
1982,5751.0,76.97802197802197,-52.45152354570637,365
1983,5654.0,92.98630136986301,-29.065934065934066,365
1984,5421.0,91.9672131147541,-30.85164835164835,366
1985,6224.0,83.76044568245125,-42.18055555555556,365
1986,6506.0,103.05785123966942,-15.137362637362637,365
1987,5464.0,116.59217877094972,-12.680555555555555,365
1988,5630.0,112.0958904109589,-23.25484764542936,366
1989,4635.0,90.15723270440252,-42.98713826366559,335
1990,7597.0,98.71428571428571,-25.574534161490682,363
1991,6596.0,104.25414364640883,-25.229885057471265,365
1992,7862.0,107.08563535911603,-25.38243626062323,366
1993,8241.0,97.28493150684932,-28.97222222222222,365
1994,4744.0,106.73972602739725,-26.65745856353591,365
1995,7572.0,96.16438356164383,-31.14010989010989,365
1996,5571.0,79.43989071038251,-50.95628415300546,366
1997,4483.0,104.63013698630137,-21.391184573002754,365
1998,7763.0,107.26027397260275,-20.870165745856355,365
1999,6028.0,108.78453038674033,-14.69359331476323,365
2000,4420.0,94.84699453551913,-34.67032967032967,366
2001,5191.0,106.00274725274726,-23.997252747252748,365
2002,6516.0,90.26027397260275,-34.244505494505496,365
2003,5066.0,107.63013698630137,-27.5414364640884,365
2004,7200.0,101.53005464480874,-19.6448087431694,366
2005,9286.0,102.01369863013699,-23.602739726027398,365
2006,5872.0,115.02739726027397,-19.944751381215468,365
2007,7233.0,105.28767123287672,-23.008356545961004,365
2008,9232.0,102.10164835164835,-32.39010989010989,364
2009,5853.0,97.65753424657534,-35.054794520547944,365
2010,6049.0,104.97252747252747,-25.837912087912088,364
2011,7160.0,96.28099173553719,-29.50413223140496,363
2012,7789.0,104.53296703296704,-23.447802197802197,364
2013,10300.0,107.01101928374656,-24.490358126721762,363
2014,7165.0,100.3305785123967,-29.366391184573004,363
2015,5877.0,116.41873278236915,-17.90633608815427,363
2016,4882.0,113.12841530054645,-10.751366120218579,366
2017,5285.0,109.45070422535211,-29.901685393258425,356
2018,5883.0,104.46575342465754,-34.43835616438356,365
2019,6993.0,90.02739726027397,-34.726027397260275,365
2020,2962.0,78.60655737704919,-41.94672131147541,245
2021,4704.0,107.08219178082192,-21.84931506849315,365
2022,4866.0,107.42465753424658,-29.21917808219178,365
2023,4599.0,127.20547945205479,-13.164383561643836,365
2024,1800.0,25.396039603960396,-100.24752475247524,101
