DATE,PRCP,NROWS
1968,24139.0,306
1969,29188.0,365
1970,27179.0,365
1971,28884.0,363
1972,32166.0,366
1973,29963.0,365
1974,35294.0,365
1975,32652.0,365
1976,25350.0,366
1977,26730.0,365
1978,22998.0,365
1979,26795.0,365
1980,31405.0,366
1981,32327.0,365
1982,30947.0,365
1983,35147.0,365
1984,35357.0,366
1985,17562.0,359
1986,31541.0,364
1987,25171.0,365
1988,30244.0,366
1989,25363.0,364
1990,29548.0,364
1991,26100.0,364
1992,27658.0,366
1993,22996.0,365
1994,30098.0,365
1995,33798.0,365
1996,29960.0,366
1997,39146.0,365
1998,32380.0,365
1999,35191.0,365
2000,26339.0,366
2001,27174.0,365
2002,23032.0,365
2003,21260.0,334
2004,20909.0,335
2005,28471.0,365
2006,24635.0,365
2007,29018.0,365
2008,21168.0,365
2009,21481.0,364
2010,25940.0,365
2011,23852.0,362
2012,25573.0,359
2013,19836.0,365
2014,23273.0,365
2015,22427.0,363
2016,24432.0,327
2019,5390.0,62
2020,11812.0,138
