DATE,PRCP,NROWS
1998,0.0,1
2017,1987.0,63
2018,3575.0,128
2019,4065.0,146
2020,3130.0,124
2021,4486.0,200
2022,4541.0,183
2023,3369.0,163
2024,6073.0,168
