DATE,PRCP,TMAX,TMIN,NROWS,MULT
2000,5484.0,74.7896174863388,-21.202185792349727,366,1.0
2001,7418.0,67.96986301369863,-27.46849315068493,365,1.3526622902990517
2002,7317.0,61.50958904109589,-33.846575342465755,365,0.9863844702076031
2003,6367.0,79.31506849315069,-18.21095890410959,365,0.8701653683203499
2004,5476.0,71.95628415300547,-17.306010928961747,366,0.8600596827391236
2005,5866.0,82.32876712328768,-14.810958904109588,365,1.0712198685171659
2006,6988.0,63.057534246575344,-29.583561643835612,365,1.19127173542448
2007,8023.0,75.26849315068493,-15.797260273972602,365,1.1481110475100171
2008,6069.0,82.08743169398907,-2.278688524590164,366,0.7564502056587311
2009,6286.0,71.02739726027397,-26.315068493150687,365,1.035755478662053
2010,4983.0,73.6027397260274,-30.016438356164382,365,0.7927139675469297
2011,5979.0,69.82191780821918,-20.95068493150685,365,1.1998795906080675
2012,7475.0,72.11475409836065,-15.74863387978142,366,1.250209065061047
2013,6079.0,79.02739726027397,-14.838356164383562,365,0.8132441471571906
2014,6672.0,66.54794520547945,-20.421917808219177,365,1.0975489389702253
2015,6820.0,79.58904109589041,-7.578082191780822,365,1.0221822541966428
2016,6329.0,75.83879781420765,-13.243169398907105,366,0.9280058651026393
2017,7661.0,66.4958904109589,-9.2,365,1.210459788276189
2018,5808.0,69.86849315068493,-21.610958904109587,365,0.7581255710742723
2019,7808.0,79.9571865443425,-17.15358361774744,365,1.3443526170798898
2020,6342.0,100.26158940397352,-0.773109243697479,366,0.8122438524590164
2021,5997.0,101.14864864864865,-25.733624454148472,361,0.945600756859035
2022,6253.0,94.4342105263158,-15.991869918699187,365,1.0426880106720027
2023,6148.0,99.9202657807309,-5.419354838709677,365,0.983208060131137
