DATE,PRCP,NROWS,MULT
2000,11888.0,335,1.0
2001,14485.0,365,1.2184555854643337
2002,12697.0,365,0.8765619606489472
2003,14523.0,365,1.1438134992517917
2004,15376.0,366,1.0587344212628245
2005,14451.0,334,0.9398413111342352
2006,13276.0,304,0.918690748045118
2007,18624.0,365,1.402832178366978
2008,12310.0,304,0.6609750859106529
2009,12336.0,365,1.0021121039805037
2010,20365.0,365,1.6508592736705576
2011,17105.0,365,0.8399214338325559
2012,11824.0,359,0.6912598655363928
2013,11529.0,334,0.9750507442489851
2014,7672.0,293,0.6654523375834851
2015,10885.0,278,1.4187956204379562
2016,10628.0,284,0.976389526871842
2017,6510.0,210,0.6125329318780579
2018,11896.0,332,1.827342549923195
2019,13313.0,343,1.1191156691324815
2020,13256.0,324,0.9957184706677683
2021,12353.0,351,0.9318799034399518
2022,9818.0,365,0.7947866914919453
2023,11635.0,363,1.1850682420044816
