DATE,PRCP,TMAX,TMIN,NROWS
1959,749.0,,,231
1960,928.0,,,297
1961,1247.0,215.85714285714286,93.61538461538461,346
1962,1368.0,264.6666666666667,94.15789473684211,344
1963,1684.0,288.8333333333333,125.61111111111111,355
1964,1678.0,,,363
1965,1051.0,,,298
1973,35.0,204.28571428571428,120.9090909090909,37
1974,0.0,141.3793103448276,42.916666666666664,43
1975,861.0,225.22388059701493,107.5,171
1976,477.0,231.7391304347826,49.824561403508774,220
1977,1569.0,235.10526315789474,77.11711711711712,365
1978,1753.0,216.66666666666666,56.043956043956044,365
1979,1400.0,234.52631578947367,92.78260869565217,365
1980,2298.0,219.73451327433628,95.3731343283582,366
1981,2712.0,225.95744680851064,84.72,365
1982,2566.0,209.6747967479675,75.45,365
1983,1231.0,216.26351351351352,73.08743169398907,365
1984,1529.0,229.47435897435898,76.33777777777777,366
1985,1718.0,250.21172638436482,92.11229946524064,365
1986,1246.0,236.19435736677116,84.19298245614036,364
1987,1866.0,216.41007194244605,73.25396825396825,364
1988,2031.0,247.09154929577466,69.78181818181818,366
1989,1035.0,247.81849315068493,64.97916666666667,365
1990,1322.0,239.94405594405595,92.42446043165468,365
1991,1251.0,237.01298701298703,99.76229508196721,360
1992,811.0,236.86764705882354,93.25819672131148,362
1993,2683.0,231.4093567251462,90.34126984126983,365
1994,386.0,246.21428571428572,92.82421875,361
1995,102.0,251.56140350877192,93.50943396226415,364
1996,41.0,240.36716417910446,77.11693548387096,363
1997,64.0,248.7058823529412,96.49568965517241,355
1998,160.0,255.6962962962963,110.04093567251462,296
1999,681.0,247.20489296636086,97.27272727272727,362
2000,778.0,248.7893175074184,91.6600790513834,366
2001,532.0,251.69886363636363,100.92430278884463,364
2002,3639.0,248.4622093023256,98.06746031746032,360
2003,1592.0,244.0927536231884,98.60392156862746,364
2004,2173.0,255.30397727272728,100.46520146520146,365
2005,1321.0,250.39444444444445,96.70397111913357,365
2006,872.0,253.72423398328692,103.10507246376811,365
2007,423.0,260.7305389221557,95.02573529411765,359
2008,404.0,252.3141993957704,93.08934707903781,352
2009,1102.0,247.2507042253521,93.8377358490566,365
2010,406.0,257.3388429752066,99.68858131487889,365
2011,671.0,242.61624649859945,98.43772241992883,365
2012,715.0,244.6638418079096,88.9779411764706,366
2013,330.0,248.88055555555556,104.40484429065744,365
2014,249.0,240.88483146067415,90.71942446043165,365
2015,1315.0,244.1058495821727,106.35361216730038,365
2016,203.0,253.11614730878188,112.98181818181818,366
2017,1276.0,261.55016181229774,110.42081447963801,365
2018,353.0,246.56268221574345,109.668,364
2019,1406.0,247.64488636363637,104.4494382022472,365
2020,1024.0,235.77683615819208,90.54121863799283,366
2021,350.0,255.18130311614732,101.80068728522336,361
2022,388.0,250.68055555555554,114.46575342465754,365
2023,279.0,255.7830985915493,114.89198606271778,365
2024,454.0,269.70714285714286,134.31718061674007,287
