DATE,PRCP,NROWS,MULT
2000,3700.0,366,1.0
2001,2140.0,359,0.5783783783783784
2002,3060.0,363,1.4299065420560748
2003,3070.0,363,1.0032679738562091
2004,4182.0,366,1.362214983713355
2005,5884.0,365,1.4069823051171688
2006,4617.0,365,0.7846702923181509
2007,3538.0,334,0.766298462204895
2008,3584.0,333,1.0130016958733747
2009,2670.0,365,0.7449776785714286
2010,5409.0,362,2.0258426966292133
2011,3235.0,355,0.5980772786097245
2012,5603.0,359,1.7319938176197835
2013,3644.0,357,0.65036587542388
2014,4816.0,347,1.3216245883644346
2015,3261.0,363,0.6771179401993356
2016,5046.0,341,1.547378104875805
2017,3493.0,342,0.6922314704716607
2018,3869.0,365,1.1076438591468651
2019,3597.0,365,0.929697596278108
2020,4003.0,366,1.1128718376424798
2021,2649.0,365,0.6617536847364477
2022,4505.0,365,1.700641751604379
2023,2282.0,365,0.5065482796892342
