DATE,PRCP,NROWS,MULT
2000,9959.0,363,1.0
2001,7221.0,361,0.7250727984737424
2002,7737.0,363,1.0714582467802243
2003,9423.0,362,1.2179139201240792
2004,8835.0,363,0.9375994906080866
2005,8404.0,362,0.9512167515563101
2006,11754.0,365,1.3986197049024274
2007,6759.0,365,0.5750382848392037
2008,9948.0,335,1.471815357301376
2009,10252.0,361,1.0305589063128267
2010,8496.0,365,0.8287163480296528
2011,12801.0,365,1.5067090395480225
2012,7914.0,364,0.6182329505507382
2013,11662.0,365,1.473591104371999
2014,10025.0,365,0.8596295661121591
2015,8411.0,363,0.839002493765586
2016,8420.0,366,1.0010700273451432
2017,9428.0,358,1.1197149643705464
2018,10409.0,363,1.1040517607127704
2019,11201.0,349,1.0760880007685656
2020,8904.0,362,0.7949290241942684
2021,10041.0,361,1.1276954177897573
2022,7316.0,350,0.7286126879792849
2023,8926.0,325,1.2200656096227447
