DATE,PRCP,NROWS,MULT
2000,6986.0,366,1.0
2001,5694.0,365,0.8150586888061838
2002,5032.0,365,0.8837372672989111
2003,4828.0,365,0.9594594594594594
2004,5948.0,366,1.231980115990058
2005,5018.0,365,0.84364492266308
2006,5162.0,365,1.0286966919091272
2007,4080.0,336,0.7903913211933359
2008,1478.0,61,0.3622549019607843
2009,912.0,52,0.6170500676589986
2010,1242.0,68,1.361842105263158
2011,990.0,58,0.7971014492753623
2012,1106.0,46,1.1171717171717173
2013,1088.0,28,0.9837251356238698
2014,548.0,24,0.5036764705882353
2015,1488.0,60,2.7153284671532845
2016,1832.0,57,1.2311827956989247
2017,1184.0,33,0.6462882096069869
2018,1242.0,36,1.0489864864864864
2019,1958.0,58,1.576489533011272
2020,918.0,44,0.46884576098059244
2021,1138.0,36,1.2396514161220045
2022,2328.0,51,2.0456942003514937
2023,746.0,39,0.32044673539518903
