DATE,PRCP,NROWS
1750,3316.0,139
1993,1270.0,31
1994,9641.0,365
1995,8093.0,365
1996,8669.0,366
1997,7383.0,365
1998,6913.0,365
1999,9828.0,364
2000,14484.0,366
2001,13603.0,365
2002,7267.0,365
2003,9447.0,365
2004,10224.0,366
2005,9023.0,364
2006,11741.0,365
2007,9068.0,361
2008,12465.0,366
2009,8422.0,365
2010,9683.0,365
2011,13862.0,243
2012,5808.0,141
2013,7596.0,195
2014,12188.0,108
2015,4024.0,36
2016,3333.0,93
2017,5764.0,123
2018,5502.0,365
2019,5443.0,365
2020,10160.0,364
2021,9256.0,362
2022,8849.0,364
2023,9646.0,365
