DATE,PRCP,NROWS
1750,2299.0,56
1951,14755.0,365
1952,13986.0,366
1953,19330.0,365
1954,22941.0,365
1955,21285.0,365
1956,24752.0,366
1957,7618.0,365
1958,22033.0,365
1959,21843.0,365
1960,10720.0,366
1961,18987.0,365
1962,14635.0,365
1963,21528.0,365
1964,16464.0,366
1965,16898.0,365
1966,15943.0,365
1967,20417.0,365
1968,14435.0,366
1969,16016.0,365
1970,21333.0,365
1971,19039.0,365
1972,23299.0,366
1973,22117.0,365
1974,25835.0,365
1975,13790.0,365
1976,19785.0,366
1977,10375.0,365
1978,16150.0,365
1979,11765.0,365
1980,12656.0,366
1981,15898.0,364
1982,11300.0,357
1983,20920.0,349
1984,10170.0,360
1985,14630.0,361
1986,11545.0,365
1987,14960.0,365
1988,20085.0,366
1989,23470.0,365
1990,15860.0,362
1991,12280.0,365
1992,21075.0,366
1993,13065.0,364
1994,14500.0,356
1995,14670.0,364
1996,11995.0,362
1997,12480.0,365
1998,12495.0,361
1999,27043.0,353
2000,12460.0,362
2001,10080.0,361
2002,11520.0,363
2003,15460.0,357
2004,11550.0,357
2005,13555.0,361
2006,11309.0,357
2007,15341.0,336
2008,15686.0,342
2009,16833.0,365
2010,25637.0,355
2011,19676.0,363
2012,20682.0,366
2013,20112.0,365
2014,11140.0,342
2015,16482.0,314
2016,8946.0,338
2017,16218.0,338
2018,17642.0,365
2019,9832.0,365
2020,13808.0,364
2021,13492.0,365
2022,24823.0,364
