DATE,PRCP,NROWS
1983,7028.0,261
1984,5921.0,360
1985,5245.0,299
1986,3329.0,351
1987,5543.0,361
1988,5845.0,356
1989,7526.0,363
1990,6934.0,363
1991,5100.0,363
1992,3161.0,362
1993,3300.0,362
1994,2992.0,364
1995,5320.0,355
1996,4344.0,357
1997,5187.0,354
1998,7253.0,340
1999,5403.0,345
2000,5206.0,348
2001,1908.0,355
2002,2816.0,149
2003,4912.0,361
2004,2978.0,360
2005,4984.0,362
2006,3574.0,357
2007,3662.0,212
2012,374.0,61
2013,3969.0,181
2014,3553.0,245
2015,796.0,92
2016,1897.0,153
2017,1495.0,92
2018,4422.0,365
2019,322.0,61
2020,3363.0,244
