DATE,PRCP,NROWS
1968,3057.0,366
1969,797.0,365
1970,1316.0,365
1971,2000.0,365
1972,1166.0,366
1973,3497.0,365
1974,2546.0,365
1975,3404.0,363
1976,634.0,366
1977,968.0,365
1978,1850.0,365
1979,1118.0,365
1980,3456.0,366
1981,1682.0,365
1982,3504.0,365
1983,3490.0,365
1984,2129.0,366
1985,2592.0,365
1986,2534.0,365
1987,3660.0,365
1988,2760.0,366
1989,2521.0,365
1990,3213.0,365
1991,895.0,365
1992,5600.0,366
1993,1750.0,365
1994,1485.0,365
1995,5603.0,365
1996,3294.0,366
1997,4561.0,365
1998,2284.0,334
1999,2786.0,364
2000,3181.0,366
2001,1724.0,361
2002,2656.0,335
2003,1052.0,335
2004,3492.0,335
2005,12.0,59
2006,3312.0,181
2013,490.0,92
2015,370.0,61
2016,262.0,92
2017,462.0,92
2018,2502.0,365
2019,484.0,122
2020,2695.0,366
2021,1570.0,334
2022,2210.0,365
