DATE,PRCP,NROWS
1750,6227.0,120
1969,4740.0,92
1970,12786.0,365
1971,12814.0,365
1972,15011.0,364
1973,11052.0,268
1974,12525.0,357
1975,11011.0,359
1976,13467.0,361
1977,12080.0,364
1978,17881.0,361
1979,6212.0,319
1980,7040.0,339
1981,12978.0,358
1982,8631.0,356
1983,9805.0,351
1984,9874.0,348
1985,11375.0,360
1986,14932.0,365
1988,18666.0,366
1989,14303.0,365
1990,12521.0,365
1991,10137.0,365
1992,6744.0,360
1993,6856.0,348
1995,10339.0,364
1996,10159.0,366
1999,847.0,31
2000,11969.0,366
2001,10793.0,364
2002,9418.0,365
2003,10715.0,363
2004,9406.0,366
2005,12328.0,364
2006,7534.0,365
2007,17886.0,358
2008,12918.0,366
2009,15082.0,365
2010,14126.0,334
2011,14027.0,365
2012,12332.0,366
2013,11852.0,365
2014,10892.0,365
2015,13232.0,365
2016,11488.0,365
2017,12427.0,365
2018,10934.0,365
2019,7855.0,364
2020,18102.0,365
2021,17437.0,365
2022,23107.0,365
2023,10477.0,361
