DATE,PRCP,NROWS
1750,5900.0,56
1889,0.0,31
1891,681.0,30
1892,0.0,183
1893,0.0,91
1894,0.0,123
1895,0.0,214
1896,0.0,61
1897,7600.0,335
1898,3186.0,304
1899,0.0,153
1900,2613.0,365
1901,4876.0,150
1906,0.0,214
1907,0.0,214
1908,0.0,153
1909,9379.0,365
1910,5655.0,365
1911,7082.0,365
1912,6082.0,366
1913,7233.0,365
1914,3372.0,365
1915,2170.0,304
1916,4039.0,213
1917,5799.0,365
1918,4998.0,365
1919,5892.0,334
1920,8803.0,366
1921,7793.0,365
1922,7727.0,365
1923,4725.0,365
1924,10390.0,366
1925,7334.0,365
1926,2373.0,365
1927,4365.0,365
1928,4038.0,366
1929,6425.0,365
1930,6214.0,365
1931,3402.0,365
1932,3845.0,366
1933,4957.0,365
1934,1639.0,242
1935,0.0,61
1936,0.0,62
1937,0.0,214
1938,1052.0,276
1939,0.0,215
1940,0.0,214
1941,0.0,153
1942,0.0,214
1943,3123.0,304
1944,2245.0,61
1945,4949.0,365
1946,5749.0,334
1947,5741.0,334
1948,3926.0,366
1949,4030.0,365
1950,9057.0,365
1951,3983.0,365
1952,2676.0,366
1953,5994.0,365
1954,5248.0,365
1955,5564.0,365
1956,9626.0,366
1957,5819.0,365
1958,4520.0,365
1959,3268.0,365
1960,6792.0,366
1961,4735.0,365
1962,3335.0,365
1963,3229.0,365
1964,2851.0,31
1966,2934.0,184
1967,6120.0,365
1968,8218.0,366
1969,4069.0,365
1970,2833.0,335
1971,6433.0,365
1972,5047.0,366
1973,10368.0,365
1974,12697.0,365
1975,5881.0,365
1976,10216.0,366
1977,5947.0,365
1978,4066.0,365
1979,9350.0,365
1980,3182.0,89
1981,6324.0,365
1982,3705.0,365
1983,4879.0,363
1984,5366.0,366
1985,5652.0,365
1986,3222.0,365
1987,5745.0,365
1988,4172.0,366
1989,4540.0,365
1990,3870.0,365
1991,9450.0,365
1992,4500.0,366
1993,5639.0,365
1994,4030.0,365
1995,4230.0,365
1996,5590.0,366
1997,5790.0,365
1998,11294.0,365
1999,10218.0,365
2000,9135.0,366
2001,3838.0,365
2002,3487.0,362
2003,4745.0,363
2004,7258.0,366
2005,3882.0,364
2006,8132.0,364
2007,8445.0,363
2008,8045.0,365
2009,7318.0,23
2010,9715.0,26
2011,6926.0,51
2012,9340.0,80
2013,3485.0,235
2014,3390.0,213
2015,4120.0,130
2016,5780.0,298
2017,6225.0,207
2018,5080.0,364
2019,4721.0,365
2020,4376.0,366
2021,4550.0,365
2022,7090.0,365
2023,12780.0,365
