DATE,PRCP,NROWS
1968,803.0,122
1969,4771.0,365
1970,5380.0,365
1971,6015.0,363
1972,3276.0,363
1973,9683.0,365
1974,7908.0,365
1975,6068.0,363
1976,2972.0,366
1977,2696.0,363
1978,6774.0,365
1979,5566.0,365
1980,5652.0,366
1981,6005.0,365
1982,2087.0,356
1983,7097.0,365
1984,4682.0,366
1985,4308.0,365
1986,5764.0,365
1987,4909.0,365
1988,6077.0,366
1989,6265.0,365
1990,4456.0,365
1991,5158.0,365
1992,7110.0,364
1993,5414.0,365
1994,2825.0,365
1995,5531.0,365
1996,6024.0,366
1997,3612.0,365
1998,4549.0,364
1999,4959.0,358
2000,3989.0,360
2002,2499.0,363
2003,4919.0,365
2020,5471.0,306
