DATE,PRCP,NROWS,MULT
2000,3261,180,1.0
2001,3371,277,1.0337319840539712
2002,2656,358,0.7878967665381192
2003,4878,365,1.8365963855421688
2004,5149,364,1.0555555555555556
2005,4037,365,0.784035735094193
2006,3359,365,0.8320535050780282
2007,3043,365,0.905924382256624
2008,3293,366,1.082155767334867
2009,6411,365,1.9468569693288795
2010,3911,365,0.6100452347527687
2011,4958,365,1.2677064689337765
2012,2790,366,0.5627269060104881
2013,4919,365,1.7630824372759857
2014,4707,365,0.9569018093108356
2015,5566,365,1.1824941576375612
2016,3151,366,0.5661157024793388
2017,4678,365,1.4846080609330372
2018,4016,362,0.8584865327062847
2019,4484,364,1.1165338645418326
2020,3393,366,0.7566904549509367
2021,3772,365,1.111700559976422
2022,3382,365,0.8966065747613998
2023,5798,365,1.7143701951507984
