DATE,PRCP,NROWS,MULT
2000,1493.0,87,1.0
2001,1950.0,98,1.3060951105157401
2002,1972.0,137,1.0112820512820513
2003,2155.0,145,1.0927991886409736
2004,2537.0,157,1.1772621809744779
2005,2930.0,183,1.1549073709105242
2006,2297.0,153,0.7839590443686006
2007,2021.0,184,0.8798432738354375
2008,3450.0,162,1.7070757050964869
2009,3938.0,172,1.1414492753623189
2010,4027.0,228,1.0226003047232097
2011,3293.0,148,0.8177303203377204
2012,2274.0,201,0.6905557242635895
2013,2964.0,142,1.3034300791556728
2014,3463.0,169,1.168353576248313
2015,4732.0,120,1.3664452786601213
2016,3593.0,164,0.7592983939137785
2017,4635.0,163,1.2900083495686057
2018,3191.0,39,0.6884573894282632
2019,3496.0,132,1.0955813224694453
2020,1607.0,89,0.45966819221967964
2021,2243.0,113,1.3957685127566895
2022,1663.0,121,0.741417744092733
2023,2266.0,98,1.3625977149729405
