DATE,PRCP,TMAX,NROWS,MULT
2000,8999.0,,366,1.0
2001,9078.0,,365,1.0087787531947994
2002,10092.0,,365,1.1116986120290813
2003,17037.0,,365,1.6881688466111773
2004,9101.0,,305,0.5341902917180255
2005,8386.0,,306,0.9214372047027799
2006,11628.0,,365,1.3865967088003817
2007,8974.0,,365,0.7717578259373925
2008,10423.0,,366,1.1614664586583463
2009,12875.0,,365,1.2352489686270747
2010,10349.0,,365,0.8038058252427185
2011,11323.0,,365,1.0941153734660354
2012,9021.0,,366,0.796696988430628
2013,12502.0,,365,1.3858773971843477
2014,10515.0,,365,0.8410654295312749
2015,12241.0,,365,1.16414645744175
2016,12241.0,,366,1.0
2017,9422.0,,365,0.7697083571603627
2018,16235.0,,365,1.7230948843133094
2019,11659.0,,365,0.7181398213735756
2020,19427.0,,366,1.6662664036366754
2021,8985.0,,365,0.46250064343439545
2022,10672.0,,365,1.1877573734001112
2023,13138.0,,365,1.231071964017991
