DATE,PRCP,TMAX,TMIN,NROWS,MULT
2000,6531.0,69.60109289617486,-29.29234972677596,366,1.0
2001,4678.0,77.54520547945205,-24.457534246575342,365,0.7162762210993723
2002,4526.0,69.72876712328767,-35.21917808219178,365,0.9675074818298418
2003,5154.0,85.74794520547945,-18.27123287671233,365,1.138753866548829
2004,6587.0,75.49180327868852,-28.046448087431692,366,1.278036476523089
2005,7141.0,80.69315068493151,-32.74520547945205,365,1.0841050554121754
2006,5768.0,83.14246575342466,-25.58904109589041,365,0.8077300098025486
2007,5203.0,90.16164383561645,-21.61263736263736,365,0.9020457697642164
2008,5286.0,76.90710382513662,-36.64207650273224,366,1.0159523351912358
2009,6203.0,79.3972602739726,-33.45753424657534,365,1.1734771093454408
2010,7188.0,82.73150684931507,-28.824657534246576,365,1.158794131871675
2011,7526.0,78.73698630136987,-34.81369863013698,365,1.047022815804118
2012,5622.0,95.39071038251366,-20.33606557377049,366,0.7470103640712198
2013,5054.0,86.02465753424657,-28.2986301369863,365,0.8989683386695126
2014,7723.0,88.52054794520548,-25.095890410958905,365,1.5280965571824296
2015,5437.0,96.45753424657536,-15.32054794520548,365,0.7040010358668911
2016,6079.0,92.3360655737705,-17.85792349726776,366,1.1180798234320397
2017,6091.0,90.6,-20.90410958904109,365,1.00197400888304
2018,6504.0,81.96253602305475,-27.27953890489913,365,1.0678049581349531
2019,6942.0,77.46831955922865,-32.6831955922865,365,1.0673431734317342
2020,6126.0,88.1120218579235,-27.740437158469945,366,0.8824546240276577
2021,6155.0,89.68219178082192,-22.432876712328767,365,1.004733920992491
2022,6610.0,82.36438356164383,-33.66849315068493,365,1.073923639317628
2023,6839.0,80.24657534246575,-27.3972602739726,365,1.03464447806354
