DATE,PRCP,NROWS,MULT
2000,2371.0,103,1.0
2001,2779.0,70,1.1720792914382117
2002,1111.0,21,0.3997840949982008
2003,1895.0,18,1.7056705670567056
2004,2578.0,26,1.3604221635883904
2005,213.0,7,0.082622187742436
2006,1380.0,10,6.47887323943662
2007,607.0,4,0.4398550724637681
2008,609.0,2,1.0032948929159802
2009,824.0,4,1.3530377668308702
2010,409.0,2,0.4963592233009709
2011,1170.0,12,2.860635696821516
2012,1370.0,10,1.170940170940171
2013,2897.0,33,2.1145985401459853
2014,3062.0,36,1.0569554711770797
2015,2940.0,34,0.9601567602873938
2016,1145.0,13,0.38945578231292516
2017,2388.0,40,2.085589519650655
2018,1895.0,26,0.7935510887772195
2019,1812.0,26,0.9562005277044855
2020,1304.0,29,0.7196467991169978
2021,2321.0,40,1.7799079754601228
2022,1647.0,28,0.7096079276174063
2023,3832.0,38,2.3266545233758347
