DATE,PRCP,NROWS,MULT
2000,1863.0,232,1.0
2001,3567.0,363,1.9146537842190017
2002,2618.0,365,0.7339500981216709
2003,2911.0,349,1.1119174942704355
2004,3252.0,362,1.1171418756441085
2005,3515.0,359,1.0808733087330873
2006,2610.0,359,0.7425320056899004
2007,2936.0,349,1.124904214559387
2008,4203.0,360,1.4315395095367847
2009,5255.0,356,1.250297406614323
2010,3862.0,348,0.734919124643197
2011,3614.0,360,0.9357845675815639
2012,2197.0,361,0.6079136690647482
2013,4855.0,362,2.209831588529813
2014,4766.0,361,0.9816683831101957
2015,5161.0,351,1.0828787242971045
2016,3581.0,359,0.6938577795000969
2017,5231.0,364,1.460765149399609
2018,3209.0,363,0.6134582297839801
2019,4030.0,342,1.2558429417263945
2020,2674.0,362,0.6635235732009925
2021,2517.0,364,0.9412864622288706
2022,2988.0,364,1.1871275327771156
2023,4306.0,354,1.4410977242302543
