DATE,PRCP,NROWS,MULT
2000,22399.0,366,1.0
2001,22714.0,365,1.0140631278182062
2002,27082.0,365,1.1923043057145373
2003,28273.0,365,1.0439775496639834
2004,37145.0,366,1.3137976161001663
2005,20108.0,335,0.5413379997307848
2006,22215.0,365,1.1047841655062662
2007,24590.0,365,1.1069097456673418
2008,26390.0,366,1.0732004880032533
2009,23221.0,365,0.8799166350890489
2010,21187.0,365,0.9124068730890142
2011,23825.0,365,1.1245103129277387
2012,15562.0,213,0.6531794333683106
2013,28578.0,358,1.8363963500835367
2014,31421.0,363,1.099482119112604
2015,33249.0,365,1.0581776518888641
2016,31426.0,366,0.9451712833468676
2017,25707.0,365,0.8180169286577993
2018,30565.0,280,1.1889757653557398
2019,16344.0,270,0.5347292654997546
2020,23531.0,356,1.4397332354380812
2021,33434.0,365,1.4208490926862436
2022,16575.0,365,0.4957528264640785
2023,23903.0,272,1.4421116138763197
