DATE,PRCP,NROWS,MULT
2000,10519.0,366,1.0
2001,13252.0,365,1.2598155718224167
2002,12278.0,365,0.9265016601267733
2003,10806.0,365,0.8801107672259325
2004,14077.0,366,1.3027022024801036
2005,8819.0,365,0.626482915393905
2006,13572.0,365,1.538949994330423
2007,10507.0,365,0.7741674034777483
2008,21641.0,366,2.059674502712477
2009,16844.0,365,0.778337415091724
2010,12105.0,365,0.7186535264782712
2011,14722.0,332,1.2161916563403552
2012,10394.0,344,0.706018204048363
2013,16052.0,365,1.5443525110640755
2014,12117.0,365,0.75485920757538
2015,17075.0,365,1.409177189073203
2016,11192.0,364,0.6554612005856515
2017,11703.0,365,1.0456576125804147
2018,14881.0,365,1.2715543023156455
2019,13493.0,365,0.9067266984745649
2020,13046.0,366,0.9668717112576892
2021,9668.0,337,0.7410700597884409
2022,4267.0,215,0.4413529168390567
2023,7156.0,275,1.677056479962503
