DATE,PRCP,TMAX,TMIN,NROWS,MULT
2000,4427.0,101.64657534246577,-23.4986301369863,366,1.0
2001,2826.0,109.41643835616438,-20.556164383561644,365,0.6383555455161509
2002,3740.0,97.7013698630137,-29.350684931506848,365,1.3234253361641897
2003,4247.0,106.4010989010989,-17.88736263736264,365,1.1355614973262032
2004,4983.0,98.55737704918032,-22.05464480874317,366,1.173298799152343
2005,5949.0,104.28493150684932,-25.18956043956044,365,1.1938591210114389
2006,5054.0,106.55890410958904,-28.016438356164382,365,0.8495545469826862
2007,3892.0,113.36164383561643,-21.97252747252747,365,0.7700831024930748
2008,4776.0,93.81967213114754,-35.08743169398907,366,1.2271325796505652
2009,5870.0,97.16164383561645,-29.40821917808219,365,1.2290619765494137
2010,6179.0,101.7013698630137,-27.534246575342465,365,1.052640545144804
2011,5738.0,100.45205479452056,-35.15890410958904,365,0.9286292280304256
2012,3642.0,123.77868852459017,-20.10928961748634,366,0.6347159288950854
2013,4196.0,110.46301369863014,-29.22465753424657,365,1.1521142229544206
2014,7117.0,110.35616438356163,-22.72054794520548,365,1.696139180171592
2015,4276.0,121.89041095890413,-16.986301369863014,365,0.6008149501194323
2016,6078.0,117.82786885245902,-22.442622950819672,366,1.421421889616464
2017,6719.0,116.9724517906336,-22.03030303030303,365,1.1054623231326095
2018,4627.0,116.31780821917808,-23.84931506849315,365,0.6886441434737313
2019,5427.0,101.90730337078652,-36.26123595505618,365,1.1728982061811108
2020,4199.0,118.27868852459017,-29.688524590163933,366,0.7737239727289479
2021,5187.0,119.2904109589041,-20.2027397260274,365,1.2352941176470589
2022,3848.0,115.64383561643837,-35.12328767123287,365,0.7418546365914787
2023,5771.0,112.75068493150684,-31.24109589041096,365,1.4997401247401247
